id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,istrain
12990,Unisex,Footwear,Shoes,Sports Shoes,Purple,Fall,Sports,True
6089,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,True
50319,Men,Accessories,Ties,Ties,Maroon,Summer,Casual,True
28203,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,Casual,True
49234,Men,Accessories,Headwear,Caps,Yellow,Fall,Casual,True
8113,Men,Accessories,Belts,Belts,Brown,Winter,Casual,True
19544,Men,Accessories,Others,Gloves,Green,Fall,Casual,True
18496,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,Casual,True
20852,Women,Accessories,Bags,Handbags,Yellow,Winter,Casual,True
33479,Women,Accessories,Belts,Belts,Black,Summer,Casual,True
58948,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,Casual,True
36937,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,Casual,True
39143,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,Ethnic,True
21980,Women,Accessories,Bags,Clutches,Silver,Winter,Casual,True
58174,Women,Accessories,Bags,Handbags,White,Fall,Casual,True
41865,Men,Footwear,Sandal,Sandals,Blue,Summer,Casual,True
14855,Women,Accessories,Wallets,Wallets,Maroon,Summer,Casual,True
15987,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,True
39371,Women,Accessories,Watches,Watches,Silver,Winter,Casual,True
44719,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,True
14069,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
59294,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
26997,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,True
7369,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,True
31920,Women,Accessories,Bags,Clutches,Pink,Summer,Casual,True
28031,Men,Apparel,Innerwear,Briefs,Red,Summer,Casual,True
27845,Women,Apparel,Topwear,Others,Black,Summer,Formal,True
46872,Men,Accessories,Socks,Socks,Black,Summer,Casual,True
55459,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual,True
49006,Women,Accessories,Jewellery,Ring,Silver,Fall,Casual,True
8321,Boys,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
27079,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
11386,Women,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,True
1603,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,True
40524,Men,Accessories,Watches,Watches,White,Winter,Casual,True
57593,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,True
10254,Women,Accessories,Bags,Handbags,Grey,Winter,Casual,True
24061,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,True
4371,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
15726,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,True
32938,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,True
53133,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,True
44184,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,True
18805,Men,Accessories,Belts,Belts,Red,Summer,Casual,True
6426,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,True
23244,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,True
17071,Women,Accessories,Belts,Belts,Brown,Winter,Casual,True
3968,Women,Apparel,Topwear,Tops,White,Summer,Casual,True
51664,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,True
35321,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic,True
18039,Women,Accessories,Bags,Handbags,Grey,Winter,Casual,True
48749,Women,Accessories,Jewellery,Bangle,Silver,Summer,Casual,True
3154,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,True
31781,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,True
42273,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,Casual,True
12503,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
17243,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
50584,Men,Apparel,Innerwear,Briefs,Navy Blue,Winter,Casual,True
47533,Women,Footwear,Shoes,Flats,Maroon,Winter,Ethnic,True
54918,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,True
6614,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,True
51456,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,True
16391,Men,Apparel,Bottomwear,Trousers,Black,Spring,Formal,True
43193,Men,Accessories,Watches,Watches,White,Winter,Casual,True
30461,Men,Apparel,Topwear,Shirts,White,Fall,Casual,True
54124,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
12731,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,True
26504,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,True
3366,Men,Footwear,Shoes,Sports Shoes,White,Spring,Sports,True
22998,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,Sports,True
42041,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,True
32336,Men,Accessories,Watches,Watches,White,Winter,Casual,True
25381,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,Casual,True
56673,Men,Accessories,Watches,Watches,White,Winter,Casual,True
10066,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
24253,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
21721,Women,Footwear,Shoes,Heels,Green,Winter,Casual,True
15514,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,True
45264,Men,Accessories,Watches,Watches,Olive,Winter,Casual,True
36796,Men,Accessories,Watches,Watches,Black,Winter,Casual,True
4143,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,True
5091,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
51032,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Summer,Casual,True
29128,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual,True
48923,Men,Accessories,Jewellery,Ring,Steel,Summer,Casual,True
17627,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,True
30839,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,True
47157,Men,Accessories,Belts,Belts,Brown,Summer,Casual,True
55492,Women,Personal Care,Lips,Lip Gloss,Red,Spring,Casual,True
26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,True
3702,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
42425,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,True
29914,Men,Accessories,Watches,Watches,Steel,Winter,Casual,True
54540,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,True
13287,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,True
10402,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,True
24637,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
56217,Women,Accessories,Jewellery,Jewellery Set,Silver,Winter,Casual,True
37220,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,True
1869,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual,True
53765,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
20297,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,True
21345,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,Casual,True
15170,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,True
45600,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
4527,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,True
58983,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,Casual,True
40140,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
20899,Women,Footwear,Shoes,Heels,White,Winter,Casual,True
10630,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,Casual,True
24405,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,True
56025,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,True
32560,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,True
59851,Women,Personal Care,Skin,Others,White,Spring,Casual,True
39188,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
14290,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
53557,Men,Apparel,Innerwear,Boxers,Black,Summer,Casual,True
38866,Women,Apparel,Topwear,Tops,Orange,Summer,Casual,True
56819,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,True
4715,Unisex,Accessories,Watches,Watches,Black,Winter,Sports,True
21177,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual,True
52485,Women,Apparel,Innerwear,Camisoles,Blue,Summer,Casual,True
15342,Women,Apparel,Topwear,Tshirts,Pink,Fall,Sports,True
51200,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,True
7190,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,True
47365,Women,Accessories,Bags,Mobile Pouch,Gold,Summer,Casual,True
13889,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
6042,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,True
23620,Men,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,Casual,True
9836,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,True
17415,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
3530,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
42617,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual,True
12167,Women,Apparel,Topwear,Dupatta,Pink,Fall,Ethnic,True
26352,Women,Accessories,Watches,Watches,White,Winter,Casual,True
27280,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,True
30237,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
46071,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
22534,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,Casual,True
34451,Women,Footwear,Shoes,Flats,Black,Winter,Casual,True
55466,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual,True
19749,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
26194,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual,True
31123,Girls,Apparel,Topwear,Tops,White,Summer,Casual,True
49039,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,True
43503,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
28832,Women,Apparel,Innerwear,Briefs,White,Summer,Casual,True
50928,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,True
2624,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
27046,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,True
13273,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,True
57331,Women,Apparel,Innerwear,Bra,Peach,Winter,Casual,True
41254,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
25711,Unisex,Accessories,Headwear,Caps,Pink,Summer,Sports,True
11524,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,True
44726,Women,Footwear,Flip Flops,Flip Flops,Grey,Summer,Casual,True
53791,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
14056,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,True
20263,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,True
15184,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,True
52643,Women,Accessories,Bags,Handbags,Red,Summer,Casual,True
33446,Women,Accessories,Wallets,Wallets,Red,Summer,Casual,True
58977,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,Casual,True
57103,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,True
25523,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,True
11716,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,True
36908,Men,Accessories,Wallets,Wallets,Black,Winter,Casual,True
32594,Women,Apparel,Topwear,Tops,Green,Summer,Casual,True
40988,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
20051,Women,Accessories,Others,Mufflers,Blue,Fall,Casual,True
36134,Women,Footwear,Flip Flops,Flip Flops,Beige,Summer,Casual,True
21183,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual,True
59099,Women,Apparel,Innerwear,Briefs,Purple,Summer,Casual,True
39940,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,True
16533,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,True
8910,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,Casual,True
22706,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
7164,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,True
46243,Women,Apparel,Topwear,Tunics,White,Summer,Ethnic,True
47391,Women,Accessories,Bags,Handbags,Beige,Fall,Casual,True
50326,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,True
31311,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,True
7958,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
55654,Women,Footwear,Shoes,Heels,Maroon,Winter,Casual,True
12193,Men,Apparel,Topwear,Shirts,White,Fall,Casual,True
27274,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic,True
43731,Women,Accessories,Jewellery,Bracelet,Gold,Summer,Ethnic,True
11372,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
41402,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,True
39518,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,Casual,True
33022,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,True
57567,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual,True
4385,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
14600,Men,Accessories,Socks,Socks,White,Summer,Casual,True
5257,Unisex,Accessories,Bags,Backpacks,Purple,Summer,Casual,True
37482,Women,Accessories,Watches,Watches,White,Winter,Casual,True
44170,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,True
34207,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
28658,Women,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
50742,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,True
17085,Women,Accessories,Wallets,Wallets,Pink,Winter,Casual,True
16157,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,True
51690,Men,Accessories,Eyewear,Sunglasses,Purple,Winter,Casual,True
22362,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,True
7500,Women,Apparel,Topwear,Tshirts,Purple,Summer,Sports,True
19923,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,True
46627,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,Casual,True
27610,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,True
13425,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,True
43355,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,True
55230,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,Casual,True
50570,Men,Apparel,Innerwear,Trunk,Brown,Summer,Casual,True
34035,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,True
7732,Unisex,Accessories,Headwear,Caps,Black,Fall,Sports,True
16365,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,True
22150,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,True
42889,Women,Accessories,Bags,Clutches,Black,Summer,Casual,True
43167,Women,Accessories,Watches,Watches,Purple,Winter,Casual,True
30495,Women,Apparel,Innerwear,Bra,Beige,Summer,Casual,True
2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
27422,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Red,Winter,Casual,True
13617,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,Casual,True
31547,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
56687,Men,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,True
11140,Women,Accessories,Scarves,Scarves,White,Fall,Casual,True
5859,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
10092,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports,True
33210,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,True
45290,Women,Accessories,Watches,Watches,Black,Summer,Casual,True
36762,Men,Accessories,Watches,Watches,White,Winter,Casual,True
44342,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,True
42874,Women,Accessories,Bags,Handbags,Black,Summer,Casual,True
16398,Men,Apparel,Topwear,Shirts,White,Fall,Casual,True
28497,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,True
54911,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,True
8787,Men,Apparel,Topwear,Shirts,White,Fall,Formal,True
9655,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
30468,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,True
23843,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,True
48572,Women,Accessories,Jewellery,Bracelet,Silver,Winter,Casual,True
18202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,True
38605,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,True
4976,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
25388,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,True
10853,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
5098,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
59632,Women,Apparel,Saree,Sarees,Olive,Fall,Ethnic,True
21728,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Formal,True
11981,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,True
38437,Women,Others,Free Gifts,Handbags,Purple,Summer,Casual,True
24068,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,True
56448,Women,Personal Care,Nails,Nail Polish,Red,Spring,Casual,True
45863,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,True
24854,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,True
4378,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
59400,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,True
29777,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,True
3961,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
35328,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic,True
17078,Women,Accessories,Wallets,Wallets,Red,Winter,Casual,True
49692,Men,Accessories,Ties,Ties,Red,Summer,Casual,True
16996,Women,Footwear,Shoes,Flats,Brown,Winter,Casual,True
31788,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
18030,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,True
17844,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
59858,Women,Personal Care,Skin,Face Moisturisers,White,Spring,Casual,True
39181,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic,True
32569,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,True
21942,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,True
40149,Girls,Apparel,Dress,Dresses,Pink,Summer,Casual,True
20890,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,Casual,True
38053,Men,Accessories,Watches,Watches,Black,Winter,Casual,True
10639,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,True
56810,Women,Apparel,Topwear,Kurtis,Red,Summer,Ethnic,True
59064,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,True
40975,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
14299,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,True
13880,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,True
29313,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,True
51209,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,True
12952,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
7199,Women,Apparel,Topwear,Tops,White,Fall,Casual,True
18454,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,True
6877,Women,Apparel,Topwear,Jackets,Pink,Summer,Casual,True
27289,Women,Apparel,Topwear,Kurtas,Grey,Fall,Ethnic,True
9003,Women,Accessories,Bags,Handbags,Black,Winter,Casual,True
3539,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
19586,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,True
30830,Women,Apparel,Bottomwear,Churidar,White,Summer,Ethnic,True
6279,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
27887,Women,Apparel,Topwear,Shirts,White,Summer,Formal,True
26955,Women,Apparel,Topwear,Tops,Black,Summer,Casual,True
29121,Women,Footwear,Shoes,Heels,Silver,Summer,Casual,True
9231,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,True
48116,Women,Accessories,Belts,Belts,Black,Summer,Casual,True
54549,Women,Apparel,Topwear,Tunics,Multi,Summer,Casual,True
26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,True
51807,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,Casual,True
15945,Men,Accessories,Wallets,Wallets,Brown,Fall,Casual,True
14897,Women,Accessories,Wallets,Wallets,Purple,Summer,Casual,True
33689,Men,Footwear,Shoes,Casual Shoes,White,Winter,Casual,True
59256,Men,Accessories,Watches,Watches,Black,Winter,Casual,True
15179,Men,Apparel,Topwear,Sweaters,Red,Fall,Casual,True
45609,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,True
37229,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
1860,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
36901,Men,Accessories,Watches,Watches,Black,Winter,Casual,True
39175,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,True
20864,Unisex,Footwear,Sandal,Sandals,Navy Blue,Winter,Casual,True
59090,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,True
39949,Men,Footwear,Shoes,Casual Shoes,White,Spring,Casual,True
52478,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,Casual,True
20058,Women,Apparel,Bottomwear,Stockings,Grey,Fall,Casual,True
57936,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,Casual,True
13874,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,True
47398,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,True
8919,Men,Accessories,Belts,Belts,Black,Spring,Casual,True
6883,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,True
13048,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,True
31318,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,True
8125,Men,Accessories,Belts,Belts,Black,Winter,Casual,True
7951,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
19572,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
28007,Men,Apparel,Innerwear,Trunk,Grey,Summer,Casual,True
34458,Women,Footwear,Shoes,Heels,Black,Winter,Formal,True
27873,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,True
16708,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,True
31916,Women,Accessories,Bags,Clutches,Purple,Summer,Casual,True
50921,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,True
18692,Men,Apparel,Innerwear,Trunk,Blue,Summer,Casual,True
46844,Girls,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual,True
19740,Women,Accessories,Others,Others,Green,Summer,Casual,True
8317,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
39347,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,True
57338,Women,Apparel,Innerwear,Bra,Purple,Winter,Casual,True
14863,Women,Accessories,Jewellery,Necklace and Chains,Red,Summer,Casual,True
38295,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,True
5408,Unisex,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,True
